Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89
2,30,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,31,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,32,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,33,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,34,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,35,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,36,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,37,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,38,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
2,39,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,1,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,2,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,3,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,4,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,5,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,6,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,7,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,8,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,9,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,10,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,11,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,12,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,13,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,14,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,15,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,16,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
3,17,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,177.2621426084998,294.0890271045148,32.57064940136083,120.26577511207807,225.97058356463702,583.033051430112,379.9905559054995,240.65735497781708,222.90612405460487,149.52677480139107,238.82602960085075,208.36943970799328,191.688098330305,129.05577503764437,112.06841441263128,185.87942875653653,136.78769512209925,457.8272599258389,255.206339028878,219.0394537349847,399.4912337407923,69.22207357753712,109.32796945287234,199.2278896625662,70.15054110104525,112.91924267991827,750.6894599453155,104.80912181553538,99.20934416170795,137.90891924116283,4.0,6.0,1.0,3.0,8.0,9.0,9.0,6.0,8.0,5.0,7.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,4.0
